Open,High,Low,Close,Volume,Symbol,MA50,MA200,ATR,RSI,Price_Momentum,Volume_Change,MACD,Bollinger_High,Bollinger_Low,Stoch_%K,Stoch_%D,Keltner_High,Keltner_Low,Keltner_Middle,Rolling_Mean,Rolling_Std,Z-Score,Williams_%R,Symbol_Encoded,Date,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Close_Diff,Predicted_Label,Entry_Price,Stop_Loss,Take_Profit,Position_Size,Time_Horizon,Action
81.8,82.71,81.8,82.53,46735.0,CCOI,79.4078,74.40415,0.6107767600501373,74.29919095524656,2.649253731343278,0.0763225167545658,0.07699940611340067,81.83560520193974,79.29039479806026,93.33333333333358,81.76539935160632,81.001,80.047,80.524,80.563,0.6528326939705661,3.0130231193486825,-6.666666666666421,2,2024-10-15 10:00:00-04:00,0.10116832198743272,-0.994869323391895,-0.8660254037844386,0.5000000000000001,0.960000000000008,-1,82.53,83.75155352010027,80.69766971984959,10,Short-term,Sell Short
82.56,82.91,82.41,82.89,27668.0,CCOI,79.5266,74.47045,0.6028641343322703,76.29751872639098,3.020134228187928,-0.4079811704290146,0.14582662122986612,82.29566190551043,79.13933809448957,99.31034482758635,94.09961685823755,81.15483333333334,80.18283333333332,80.66883333333334,80.7175,0.8095799755695742,2.6834902857763407,-0.6896551724136579,2,2024-10-15 11:00:00-04:00,0.10116832198743272,-0.994869323391895,-0.8660254037844386,0.5000000000000001,0.35999999999999943,-1,82.89,84.09572826866454,81.08140759700319,10,Short-term,Sell Short
82.77,83.65,82.77,83.49,19438.0,CCOI,79.6718,74.5392,0.6226595533085373,79.2002772447699,3.470070640723754,-0.29745554431111754,0.21490641429877033,82.82148424830233,78.99651575169769,95.60439560439531,96.08269125510509,81.371,80.329,80.85,80.909,0.9810837187310167,2.630764277016425,-4.395604395604692,2,2024-10-15 12:00:00-04:00,0.10116832198743272,-0.994869323391895,-0.8660254037844386,0.5000000000000001,0.5999999999999943,-1,83.49,84.73531910661707,81.62202134007438,10,Short-term,Sell Short
83.07,83.34,82.83,83.12,22747.0,CCOI,83.31880000000001,76.8513,0.5576352796610271,37.49868319083957,-1.1887779362815025,-0.6347330389401846,-0.28122253602852965,85.62007880639099,83.335921193609,12.083333333333565,12.698298008991777,84.973,83.98799999999999,84.48049999999999,84.478,0.5858740658662114,-2.317904271786113,-87.91666666666643,2,2024-10-22 13:00:00-04:00,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.020000000000010232,1,83.12,82.00472944067795,84.79290583898309,10,Short-term,Buy
82.97,83.19,82.9,82.99,15900.0,CCOI,83.37200000000001,76.90895,0.5385184739709532,36.131429417676834,-1.7637310606060712,-0.30100672616169166,-0.29089878040967393,85.66864661695536,83.09035338304463,6.666666666666509,6.250000000000039,84.86716666666668,83.90716666666667,84.38716666666667,84.3795,0.6613182608300051,-2.101106354232634,-93.33333333333348,2,2024-10-22 14:00:00-04:00,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,-0.13000000000000966,1,82.99,81.91296305205809,84.60555542191285,10,Short-term,Buy
82.97,83.07,82.17,82.21,39635.0,CCOI,83.4082,76.9628,0.5643385829730273,29.242091607527527,-2.7215714116672713,1.4927672955974844,-0.33349218965697447,85.795654548002,82.67834545199798,1.307189542483399,6.685729847494506,84.77366666666667,83.74466666666666,84.25916666666667,84.237,0.7995729123145685,-2.5351033892985826,-98.6928104575166,2,2024-10-22 15:00:00-04:00,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,-0.7800000000000011,1,82.21,81.08132283405394,83.90301574891907,10,Short-term,Buy
81.76,81.76,80.72,80.86,19881.0,CCOI,83.40459999999999,78.2976,0.767399985736753,36.14607361725637,-1.6421359931881696,0.26590257879656165,-0.07014964690898734,83.25497858648158,81.38702141351841,5.714285714285731,30.33147922036815,83.05733333333333,81.70833333333333,82.38283333333334,82.321,0.4791209055206023,-3.0493346943659403,-94.28571428571426,2,2024-10-28 11:00:00-04:00,-0.5712682150947924,0.8207634412072763,-0.8660254037844386,0.5000000000000001,-0.9500000000000028,1,80.86,79.3252000285265,83.16219995721026,10,Short-term,Buy
83.98,85.94,83.56,85.76,48137.0,CCOI,81.69980000000001,80.54860000000001,1.2103453842550196,73.5414237596828,5.343323915980848,0.20294382247101161,0.3815484802668594,84.2136367924895,79.80536320751048,97.00996677740876,71.3292984900361,83.0675,80.9185,81.99300000000001,82.00949999999999,1.1306983170643192,3.3169767243817976,-2.9900332225912414,2,2024-11-06 11:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,1.7600000000000051,-1,85.76,88.18069076851005,82.12896384723494,10,Short-term,Sell Short
17.66,17.88,17.11,17.2,3397.0,CMT,17.855511999999997,17.830683,0.19447366275866276,31.197854953538027,-4.151574254667044,0.8695652173913044,-0.04302311384880738,18.212336846609873,17.34967315339013,9.090909090909058,14.179413837416368,17.944295,17.634685,17.78949,17.781005,0.22126856859332222,-2.625790927711255,-90.90909090909093,6,2024-09-30 10:00:00-04:00,-0.20129852008866114,0.9795299412524943,-1.0,-1.8369701987210297e-16,-0.5,1,17.2,16.811052674482674,17.78342098827599,10,Short-term,Buy
16.66,17.17,16.66,17.15,6125.0,CMT,16.443915999999998,17.4353475,0.18706437333418394,71.9535573782857,4.39302910221994,-0.5947197776748494,0.09386971837562179,16.868984878307366,15.83009512169263,97.98994974874341,97.88070788726225,16.486510000000003,16.16252,16.324514999999998,16.349539999999998,0.26646960012243376,3.003944913912194,-2.0100502512565934,6,2024-10-09 09:30:00-04:00,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001,0.4499999999999993,-1,17.15,17.524128746668367,16.588806879997446,10,Short-term,Sell Short
17.4,17.44,17.3,17.44,2988.0,CMT,16.438036,17.433177500000003,0.19984275047692382,76.49912007288415,5.921651989067729,-0.433876468359227,0.13078352903741172,17.211623389195182,15.737206610804817,100.0,94.59693851653645,16.620991666666665,16.275661666666668,16.448326666666667,16.474415,0.37817992414491264,2.5532423546364766,-0.0,6,2024-10-09 11:00:00-04:00,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001,0.2740000000000009,-1,17.44,17.83968550095385,16.84047174856923,10,Short-term,Sell Short
16.4733,16.4733,16.15,16.16,2110.0,CMT,17.040022,17.2812655,0.15931737739310048,29.430051292160144,-4.941176470588235,-1.0,-0.06619199970066772,17.44359095039157,16.178559049608435,0.9803921568628954,8.837779297765865,16.961351666666665,16.711161666666666,16.836256666666667,16.811075000000002,0.32447383622515785,-2.006556237551956,-99.01960784313711,6,2024-10-22 15:00:00-04:00,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,-0.2785000000000011,1,16.16,15.8413652452138,16.6379521321793,10,Short-term,Buy
15.75,15.78,15.73,15.78,882.0,CMT,16.595536,17.0892195,0.1411596598687093,31.991130006896483,-1.375000000000004,-0.3033175355450237,0.003900149454213242,16.31847524327295,15.802594756727052,7.246376811594035,6.048950248414383,16.199491666666667,15.939261666666667,16.069376666666663,16.060535,0.13232055286481198,-2.1201165950887204,-92.75362318840595,6,2024-10-25 13:00:00-04:00,-0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,-0.0600000000000005,1,15.78,15.497680680262581,16.20347897960613,10,Short-term,Buy
15.69,15.69,15.5,15.51,2941.0,CMT,16.532709999999998,17.060313,0.14998868631536671,25.71344399578348,-2.9107981220657266,1.4923728813559323,-0.017094504170079267,16.362752184918353,15.644187815081645,1.0869565217391053,8.009485094850882,16.12393,15.89086,16.007395,16.00347,0.18430787200804327,-2.6774222642995142,-98.9130434782609,6,2024-10-25 15:00:00-04:00,-0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,-0.21870000000000012,1,15.51,15.210022627369266,15.9599660589461,10,Short-term,Buy
15.3074,15.3074,15.06,15.068,3812.0,CMT,15.798148000000001,16.702150500000002,0.139823637245847,30.55955316050712,-4.3301587301587325,0.010336602173336873,-0.031618724858059055,15.967730502453284,15.144569497546714,1.0526315789472527,10.292397660818661,15.653839999999999,15.478860000000001,15.56635,15.556149999999999,0.2111363428287008,-2.312013144965977,-98.94736842105276,6,2024-10-31 15:00:00-04:00,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.24200000000000088,1,15.068,14.788352725508306,15.48747091173754,10,Short-term,Buy
16.28,16.6342,16.28,16.6,9423.0,CMT,15.586417999999998,16.451564500000003,0.24143056290686973,70.43095809974537,5.19645120405578,0.49192526915769474,0.08950428252891879,16.321295904996575,14.900544095003422,97.39765636889373,83.4768112187119,15.762173333333333,15.415993333333333,15.589083333333335,15.610919999999998,0.3644151501846941,2.714157189948646,-2.6023436311062595,6,2024-11-06 11:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.40000000000000213,-1,16.6,17.08286112581374,15.875708311279393,10,Short-term,Sell Short
16.61,16.77,16.61,16.74,2737.0,CMT,15.606918,16.4457645,0.2363283798420932,72.15978604903373,5.548549810844887,-0.709540486044784,0.12043190097923397,16.51921575230135,14.865124247698647,97.89473684210517,96.65774809160955,15.849756666666668,15.487576666666666,15.668666666666667,15.692169999999999,0.42426551902258347,2.469750552470006,-2.105263157894818,6,2024-11-06 12:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.13999999999999702,-1,16.74,17.212656759684187,16.031014860473718,10,Short-term,Sell Short
16.77,17.01,16.755,16.94,5654.0,CMT,15.626218000000001,16.4411145,0.2387334955676582,74.45734761996641,7.215189873417725,1.0657654366094262,0.14542627973421932,16.737986501420824,14.818353498579174,95.79579579579578,97.02939633559822,15.943923333333334,15.564243333333334,15.754083333333332,15.77817,0.4923754762159378,2.359642297640482,-4.204204204204219,6,2024-11-06 13:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.20000000000000284,-1,16.94,17.417466991135317,16.223799513297028,10,Short-term,Sell Short
17.0,17.25,16.94,17.19,3876.0,CMT,16.01827,16.4016715,0.1878644076430563,68.60598223495761,2.2605591909577787,-0.7399704816852275,-0.010899841424978518,17.139174084943193,16.54508591505681,90.32258064516151,78.97638513552026,16.986773333333336,16.671003333333335,16.82888833333333,16.84213,0.15238040038332853,2.2829051447882907,-9.677419354838488,6,2024-11-11 09:30:00-05:00,0.7907757369376989,-0.6121059825476626,-0.5000000000000004,0.8660254037844384,0.11000000000000298,-1,17.19,17.565728815286114,16.626406777070834,10,Short-term,Sell Short
17.21,17.4,17.115,17.4,4051.0,CMT,16.159470000000002,16.4148965,0.20137601902054714,67.95878001866828,4.58490611400956,0.6978206202849959,0.011308683863746782,17.298094759330986,16.51766524066901,100.0,88.97849462365582,17.053953333333332,16.73697333333333,16.895463333333332,16.90788,0.20017594786885576,2.458437216055596,-0.0,6,2024-11-11 13:00:00-05:00,0.7907757369376989,-0.6121059825476626,-0.5000000000000004,0.8660254037844384,0.18499999999999872,-1,17.4,17.802752038041092,16.79587194293836,10,Short-term,Sell Short
38.12,38.26,37.92,37.93,176799.0,WSC,39.835800000000006,38.52515,0.4664771943785556,29.187178670416174,-3.7553920324790586,2.176410348544736,-0.14695864978989776,40.728606133920444,37.88539386607956,0.5263157894735799,6.147660818713352,39.83866666666667,38.86166666666667,39.35016666666667,39.307,0.7292685592969208,-1.8881932896264606,-99.47368421052641,36,2024-09-30 10:00:00-04:00,-0.20129852008866114,0.9795299412524943,-1.0,-1.8369701987210297e-16,-0.22999999999999687,1,37.93,36.99704561124289,39.329431583135666,10,Short-term,Buy
37.37,38.25,37.37,38.16,90128.0,WSC,36.774,38.17785,0.35128367182059916,70.24765230578427,2.635825712748781,-0.8437913798243242,0.08463420175211239,37.98750582070185,36.26949417929816,94.61077844311357,87.09248170326003,37.43083333333333,36.78883333333333,37.10983333333333,37.1285,0.4406606881776191,2.340803315734447,-5.389221556886426,36,2024-10-22 09:30:00-04:00,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.44999999999999574,-1,38.16,38.862567343641196,37.1061489845382,10,Short-term,Sell Short
37.95,38.24,37.9,38.17,130977.0,WSC,36.8774,38.174949999999995,0.34192792528784877,67.60981488664268,1.9497863247863356,-0.23115259311437875,0.08162488443548574,38.29941404636925,36.38858595363075,94.16058394160595,87.56800551896497,37.660666666666664,36.99666666666666,37.32866666666667,37.344,0.49011706442646724,1.68531165297536,-5.839416058394047,36,2024-10-22 12:00:00-04:00,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.21999999999999886,-1,38.17,38.8538558505757,37.14421622413646,10,Short-term,Sell Short
38.52,39.71,38.37,39.35,539272.0,WSC,37.3714,38.02865,0.49165960267029424,72.49914944009609,4.598617756512504,2.385643073291395,0.1364588253567866,39.001756816436725,36.370243183563275,88.53503184713378,78.93576385689845,38.084999999999994,37.203,37.644,37.686,0.6749690051362784,2.4652983875371204,-11.464968152866222,36,2024-10-25 10:00:00-04:00,-0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,0.8700000000000045,-1,39.35,40.33331920534059,37.87502119198912,10,Short-term,Sell Short
42.15,42.15,39.82,40.55,2264064.0,WSC,37.506,37.391600000000004,0.8141069468971546,77.16693593866441,9.891598915989157,1.6567097626630183,0.35505307918302076,38.904740361778565,35.11125963822144,71.97898423817861,83.99299474605952,37.518,36.406,36.962,37.008,0.9730072753554839,3.640260550678761,-28.02101576182139,36,2024-11-06 09:30:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,2.6799999999999997,-1,40.55,42.17821389379431,38.10767915930853,10,Short-term,Sell Short
34.8,34.87,34.08,34.12,28743.0,SSTK,35.298,34.59275,0.3858081255152349,30.693480586867395,-4.318564217610767,2.9277124897512983,-0.1354959162058613,36.16589518625785,34.66810481374214,2.094240837696286,11.274145911477447,35.79033333333333,35.09133333333333,35.44083333333334,35.416999999999994,0.3841751245406684,-3.3760645006641963,-97.90575916230371,28,2024-10-01 10:00:00-04:00,0.20129852008866006,0.9795299412524945,-0.8660254037844386,0.5000000000000001,-0.6799999999999997,1,34.12,33.348383748969525,35.2774243765457,10,Short-term,Buy
33.01,33.01,31.07,32.97,319840.0,SSTK,29.866400000000002,32.312949999999994,0.5412176129465168,79.66174810433571,11.573604060913699,0.9891042065723028,0.2366949277217653,31.255414486033978,28.118585513966025,98.94459102902377,58.26557378494624,30.04566666666667,29.300666666666665,29.673166666666663,29.687,0.8045796548838122,4.080391518816231,-1.055408970976231,28,2024-10-29 09:30:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844386,0.5000000000000001,3.4399999999999977,-1,32.97,34.052435225893035,31.34634716116045,10,Short-term,Sell Short
32.86,33.66,32.67,33.2,196808.0,SSTK,29.904,32.3007,0.573273497736051,80.5237256467054,12.810057764186213,-0.38466733366683337,0.3770812201585821,32.060467336150225,27.70553266384977,89.63963963963978,75.16299752447524,30.275666666666666,29.45366666666667,29.864666666666672,29.883,1.1170171746313309,2.9695156666635607,-10.360360360360225,28,2024-10-29 10:00:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844386,0.5000000000000001,0.23000000000000398,-1,33.2,34.3465469954721,31.48017950679185,10,Short-term,Sell Short
34.41,34.96,33.74,34.11,23533.0,SSTK,32.1952,31.730299999999996,0.5377120552506898,70.9704485298633,5.27777777777778,-0.7078170395570014,0.09513560767933738,33.41120842914448,31.689791570855533,71.18644067796608,84.38947421998283,32.99883333333334,32.121833333333335,32.56033333333333,32.55050000000001,0.4415341078797243,3.532003467385145,-28.813559322033917,28,2024-11-06 09:30:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,1.3599999999999994,-1,34.11,35.18542411050138,32.49686383424793,10,Short-term,Sell Short
34.0,34.51,34.0,34.26,26674.0,SSTK,32.2858,31.724149999999998,0.5357326227327832,72.06506799674177,6.166718314223721,0.1334721454978116,0.15538070749673122,33.72579425656082,31.490205743439194,76.2711864406779,80.0834733038123,33.062333333333335,32.178333333333335,32.620333333333335,32.608000000000004,0.573416354658255,2.8809781698405756,-23.728813559322106,28,2024-11-06 10:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.14999999999999858,-1,34.26,35.331465245465566,32.65280213180165,10,Short-term,Sell Short
34.28,34.5,34.16,34.5,9561.0,SSTK,32.379,31.71895,0.5217517211090132,73.76933195321435,6.055948355364276,-0.6415610707055559,0.19848014011408754,34.09162742396092,31.313372576039075,84.40677966101694,77.28813559322032,33.125166666666665,32.27216666666667,32.69866666666667,32.7025,0.7126073326358621,2.5224270333441976,-15.593220338983064,28,2024-11-06 11:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.240000000000002,-1,34.5,35.543503442218025,32.93474483667296,10,Short-term,Sell Short
34.47,34.75,34.45,34.73,22321.0,SSTK,32.4798,31.71545,0.5059123124583692,75.32308294750922,6.240440501682469,1.334588432172367,0.22748310419509188,34.45583515654057,31.180164843459423,92.17687074829918,84.28494561666467,33.23,32.389,32.8095,32.818,0.8401917074473141,2.2756711153566043,-7.823129251700822,28,2024-11-06 12:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.22999999999999687,-1,34.73,35.74182462491674,33.21226306262489,10,Short-term,Sell Short
34.75,34.97,34.56,34.94,10938.0,SSTK,32.5896,31.711350000000003,0.4990614329970569,76.68125084469673,7.673343605546979,-0.5099681913892746,0.24433545830332037,34.81135610377656,31.079643896223434,98.98305084745758,91.85556708559125,33.3535,32.5065,32.93,32.945499999999996,0.9571639852903518,2.0837599728483083,-1.0169491525424128,28,2024-11-06 13:00:00-05:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.21000000000000085,-1,34.94,35.93812286599411,33.442815701008826,10,Short-term,Sell Short
32.16,32.3,31.95,32.0,15932.0,SSTK,33.3318,31.6346,0.3914632873787781,29.01122086454805,-3.5272836900814037,0.8264358592227445,-0.1913489316905202,34.574450237867794,32.06254976213221,2.732240437158506,2.1638796444663044,33.717499999999994,32.9865,33.352000000000004,33.3185,0.6442888776742796,-2.0464422803004965,-97.26775956284149,28,2024-11-12 12:00:00-05:00,0.6513724827222223,-0.758758122692791,-0.5000000000000004,0.8660254037844384,-0.11999999999999744,1,32.0,31.217073425242443,33.17438986213634,10,Short-term,Buy
31.96,32.13,31.83,31.89,14161.0,SSTK,33.3174,31.63645,0.3849301954231514,27.991274152785834,-4.377811094452776,-0.11115992970123023,-0.20132519199856938,34.38526359080484,31.961736409195165,3.076923076923189,1.9363878380272361,33.573499999999996,32.8475,33.2105,33.173500000000004,0.6216216060053683,-2.064760921435732,-96.9230769230768,28,2024-11-12 13:00:00-05:00,0.6513724827222223,-0.758758122692791,-0.5000000000000004,0.8660254037844384,-0.10999999999999943,1,31.89,31.120139609153696,33.04479058626946,10,Short-term,Buy
69.95,70.51,69.81,70.48,448870.0,WDC,66.41000000000001,64.1768,0.9414561912867229,72.04811311884336,7.1613197506462045,-0.12190646475751532,0.4293746256242412,70.64268781158252,63.53431218841748,84.60291734197727,76.98541329011336,67.96183333333333,66.22883333333333,67.09533333333333,67.0885,1.8232598769642858,1.860129783389316,-15.397082658022732,35,2024-09-26 14:00:00-04:00,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210297e-16,0.5400000000000063,-1,70.48,72.36291238257346,67.65563142613983,10,Short-term,Sell Short
66.91,68.54,66.9,68.47,447375.0,WDC,65.6726,65.4003,0.6235779094354248,76.4649402700399,6.336387637831958,-0.4303741863852587,0.3675913108419022,67.76463238650226,63.02836761349775,98.39816933638427,96.45903103288333,65.90683333333334,64.76983333333334,65.33833333333334,65.3965,1.214826281711531,2.5299913627731505,-1.601830663615728,35,2024-10-15 09:30:00-04:00,0.10116832198743272,-0.994869323391895,-0.8660254037844386,0.5000000000000001,1.6500000000000057,-1,68.47,69.71715581887085,66.59926627169372,10,Short-term,Sell Short
66.67,66.73,66.07,66.26,353813.0,WDC,66.544,66.15974999999999,0.5626020215513116,38.62989653802628,-2.256970054580323,-0.31172552513529606,-0.2137679945906843,68.55965245135718,66.48834754864282,7.1969696969701475,8.491031597439113,68.05266666666667,67.11566666666667,67.58416666666666,67.524,0.5312784976881982,-2.37916649271551,-92.80303030302986,35,2024-10-21 09:30:00-04:00,-0.8978045395707417,-0.44039415155763423,-0.8660254037844386,0.5000000000000001,-0.7800000000000011,1,66.26,65.13479595689738,67.94780606465395,10,Short-term,Buy
72.59,73.5,71.12,72.26,3360221.0,WDC,67.19900000000001,66.6549,1.0688940871245314,80.38838703821804,9.104635361618604,1.631444951991035,0.3568971046080632,69.54072724477676,64.44027275522323,83.61955085865262,44.960677219140905,67.75649999999999,66.2455,67.001,66.9905,1.3082389730193664,4.02793381689142,-16.38044914134737,35,2024-10-25 09:30:00-04:00,-0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,5.800000000000011,-1,72.26,74.39778817424907,69.0533177386264,10,Short-term,Sell Short
72.22,73.2,71.29,72.63,3002792.0,WDC,67.312,66.6991,1.1289730809013503,81.20969662623226,9.349593495934949,-0.10637068216644086,0.5996439608594504,70.82420248993192,63.77179751006808,88.5072655217965,66.87381334545414,68.12166666666667,66.46766666666667,67.29466666666666,67.298,1.8089037098694578,2.947641696408918,-11.492734478203506,35,2024-10-25 10:00:00-04:00,-0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,0.36999999999999034,-1,72.63,74.8879461618027,69.24308075729594,10,Short-term,Sell Short
