Open,High,Low,Close,Volume,Symbol,MA50,MA200,ATR,RSI,Price_Momentum,Volume_Change,MACD,Bollinger_High,Bollinger_Low,Stoch_%K,Stoch_%D,Keltner_High,Keltner_Low,Keltner_Middle,Rolling_Mean,Rolling_Std,Z-Score,Williams_%R,Symbol_Encoded,Date,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Close_Diff,Label,Predicted_Label,Entry_Price,Stop_Loss,Take_Profit
61.83,62.0,61.16,61.62,525880.0,WDC,64.1102,64.0788,0.6742409706487973,26.10246578467992,-4.391000775795198,-0.0478294248011935,-0.2456387004126142,65.379512477674,62.01348752232599,11.855670103092775,10.399946388131797,64.41916666666665,63.05316666666666,63.73616666666667,63.69649999999999,0.8633671841913634,-2.405118051764803,-88.14432989690724,35.0,2024-08-27 09:30:00-04:00,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004,-1.0600000000000025,1,1,61.62,60.271518058702405,63.64272291194639
61.17,61.56,60.45,60.59,437140.0,WDC,63.06679999999999,62.164350000000006,0.7354428141528185,30.31356297234379,-3.718417289051321,0.5542976611222916,-0.2125257018520361,64.1009996405487,61.3190003594513,4.166666666666685,18.022227597699292,63.406333333333336,62.02833333333334,62.71733333333333,62.71,0.7135677594805967,-2.970986247393152,-95.83333333333331,35.0,2024-09-06 10:00:00-04:00,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,-0.5899999999999963,0,1,60.59,59.119114371694366,62.79632844245846
59.05,59.25,58.69,58.72,119340.0,BYD,60.2378,58.33275,0.5488379921680931,32.898290272603774,-1.7073987278205611,1.1926214448445651,-0.1673601346124294,61.19313759358215,58.99086240641785,1.2987012987013469,9.418032947444711,60.636,59.614,60.125,60.092,0.5648716668412154,-2.428870273618569,-98.70129870129864,1.0,2024-09-10 11:00:00-04:00,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210294e-16,-0.3500000000000014,0,1,58.72,57.622324015663814,60.36651397650428
64.44,64.7,64.44,64.58,28380.0,BYD,64.458,61.2909,0.3891324708761923,47.6696963598915,-1.3744654856444802,0.799847792998478,-0.1140496562443012,65.80275023105426,63.90924976894573,12.925170068027066,11.217990380865572,65.217,64.526,64.8715,64.856,0.4856726209466475,-0.5682840417523054,-87.07482993197293,1.0,2024-09-30 12:00:00-04:00,-0.2012985200886611,0.9795299412524944,-1.0,-1.8369701987210294e-16,0.1099999999999994,0,1,64.58,63.801735058247615,65.74739741262857
51.48,51.5,51.34,51.49,81258.0,REXR,51.6142,50.86865000000001,0.3048212503415035,43.72158671499524,-1.24664365170694,0.1316639741518579,-0.087527554748649,52.433988029334635,51.34801197066536,14.56310679611645,10.409924487594596,52.17999999999999,51.605999999999995,51.892999999999994,51.891,0.2785469817693567,-1.4396135167317423,-85.43689320388354,27.0,2024-09-25 13:00:00-04:00,-0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,0.0,0,1,51.49,50.88035749931699,52.404463751024515
50.93,50.97,50.75,50.81,101855.0,REXR,51.60719999999999,50.90905,0.2927360773281116,32.55793818100858,-1.854355804519994,-0.1366610724033294,-0.129000107247277,52.572554346136805,50.8244456538632,3.7500000000001386,2.1866065266686636,52.00716666666667,51.427166666666665,51.71716666666667,51.6985,0.4483804188411512,-1.981576274665044,-96.24999999999986,27.0,2024-09-26 14:00:00-04:00,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210294e-16,-0.1099999999999994,1,1,50.81,50.22452784534378,51.68820823198433
50.8,50.8,50.49,50.57,221707.0,REXR,51.5892,50.9114,0.2946835003761036,29.162719989961076,-1.786754709652363,1.1766923567816994,-0.1426887343269624,52.59082269710396,50.64517730289606,4.705882352941088,3.2721421902095074,51.91966666666666,51.37266666666667,51.64616666666667,51.61800000000001,0.4990475138228719,-2.1000004427874535,-95.29411764705893,27.0,2024-09-26 15:00:00-04:00,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210294e-16,-0.240000000000002,0,1,50.57,49.980632999247796,51.454050501128314
25.38,25.39,25.38,25.38,783.0,KRT,25.9656,25.359900000000003,0.2489448424087239,32.81739453215749,-3.754266211604103,-0.483509234828496,-0.1185200938248945,26.958365023838073,25.41563497616193,6.993006993006845,21.67832167832154,26.361333333333334,26.00133333333333,26.181333333333335,26.187,0.395701908006756,-2.03941397216165,-93.00699300699314,18.0,2024-09-24 11:00:00-04:00,-0.9884683243281114,0.1514277775045766,-1.0,-1.8369701987210294e-16,-0.3399999999999998,0,1,25.38,24.88211031518255,26.12683452722617
19.355,19.355,19.34,19.35,808.0,RCMT,20.058822,19.3093015,0.1938745528392254,37.31487171406064,-1.9756838905774927,0.645621181262729,-0.0566431949203498,20.459330438682432,19.19736956131757,4.830917874396203,1.6103059581320818,19.994443333333333,19.683053333333337,19.838748333333335,19.82835,0.3236861353386844,-1.4778204803226564,-95.1690821256038,26.0,2024-09-05 10:00:00-04:00,0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210294e-16,0.0500000000000007,0,1,19.35,18.96225089432155,19.931623658517676
19.64,19.64,19.64,19.64,100.0,RCMT,19.301376,19.3741395,0.2056067033961997,50.06480163285111,-1.504513540621869,0.5645464707236665,-0.0719232881137598,20.31024311908681,19.27170688091319,9.49767834529338,6.515977375938984,19.952868333333335,19.649598333333333,19.801233333333336,19.790975,0.2663789245555218,-0.5667678111243781,-90.50232165470662,26.0,2024-09-18 12:00:00-04:00,-0.4853019625310808,-0.8743466161445822,-1.0,-1.8369701987210294e-16,0.0700000000000002,0,1,19.64,19.2287865932076,20.2568201101886
7.65,7.67,7.58,7.59,24396.0,HDSN,7.926912,7.967089,0.0842547260706742,31.294620962989494,-2.316602316602313,1.3002074297567416,-0.0137663600014124,7.945936302022053,7.603563697977947,3.030303030302965,10.166618826970724,7.858763333333333,7.695213333333333,7.776988333333334,7.77475,0.0878167200240689,-2.1038134873332046,-96.96969696969704,15.0,2024-09-11 13:00:00-04:00,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210294e-16,-0.0600000000000005,0,1,7.59,7.421490547858651,7.842764178212023
13.44,13.44,13.24,13.25,26991.0,DAWN,14.003799999999998,14.1178,0.2152320973175476,33.05464073529008,-4.813218390804598,-0.6573659155823548,-0.0563917672967066,14.405522726762426,13.393477273237574,1.0416666666666454,4.808501683501666,14.111833333333331,13.720833333333331,13.916333333333336,13.8995,0.259584181660675,-2.5020785004882056,-98.95833333333336,10.0,2024-09-03 12:00:00-04:00,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210294e-16,-0.1899999999999995,0,1,13.25,12.819535805364906,13.895696291952643
37.9,38.01,37.4,37.41,12168.0,IDT,38.506,36.94755,0.3293495491356144,29.527820248579474,-3.1832298136646067,3.244157656086502,-0.1752827071883286,39.81364644376132,37.69835355623868,0.5555555555554437,4.491196114146913,39.05733333333333,38.49333333333333,38.775333333333336,38.756,0.5425611777294828,-2.480826227989187,-99.44444444444456,16.0,2024-09-06 15:00:00-04:00,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,-0.4600000000000008,0,1,37.41,36.75130090172877,38.39804864740684
117.61,118.25,117.6,118.07,52499.0,XPO,117.6678,113.43384999999998,1.336543749076593,44.46011048081228,-1.3864528522509068,0.0572751988722182,-0.5578125562529479,123.11017721209872,117.04382278790126,13.495575221238894,8.079248071857736,121.37033333333332,118.87833333333332,120.12433333333334,120.077,1.5559870788256482,-1.2898564694475163,-86.5044247787611,37.0,2024-08-20 14:00:00-04:00,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004,0.5599999999999881,0,1,118.07,115.39691250184681,122.07963124722977
119.05,119.78,119.04,119.36,18503.0,XPO,121.172,115.0887,1.429472391395802,39.41802183690111,-3.187606456322497,-0.4926514943789416,-0.6227759781733189,126.73807526133363,118.43692473866636,14.105793450881649,10.079446422884258,124.1625,121.2345,122.6985,122.5875,2.129200183414248,-1.515827410283516,-85.89420654911835,37.0,2024-08-27 13:00:00-04:00,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004,0.3100000000000023,0,1,119.36,116.50105521720839,123.6484171741874
111.59,111.94,111.22,111.89,62771.0,XPO,110.9026,113.46125,1.3123479853788282,48.75668578006426,-0.187332738626221,0.0378802910052911,-0.4353482613002899,117.2566022609231,109.6313977390769,14.03197158081714,8.708163186830992,114.795,112.113,113.454,113.444,1.9558236924090044,-0.7945501458190882,-85.96802841918286,37.0,2024-09-23 12:00:00-04:00,-0.9987165071710528,-0.0506491688387135,-1.0,-1.8369701987210294e-16,0.2999999999999971,0,1,111.89,109.26530402924234,115.82704395613649
6.59,6.59,6.55,6.565,4653.0,PANL,6.706171999999999,6.7247034999999995,0.0540236677357074,32.69810664555169,-2.160953800298056,-0.5985332182916308,-0.0221618812123234,6.880905264707556,6.571884735292443,5.555555555555757,5.0932419095112555,6.772631666666666,6.681911666666667,6.727271666666667,6.726394999999999,0.0792620933824499,-2.0362192457023167,-94.44444444444424,25.0,2024-09-03 14:00:00-04:00,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210294e-16,-0.0349999999999992,1,1,6.565,6.456952664528585,6.727071003207122
6.18,6.18,6.125,6.13,13639.0,PANL,6.485142000000001,6.589996999999999,0.0524513899170712,29.224386023635077,-1.129032258064521,-0.1728425010613136,0.0098902790460904,6.3980944288734305,6.07767557112657,2.857142857142799,22.709020848243014,6.290258333333333,6.194868333333334,6.242563333333334,6.237885,0.0821857029120329,-1.3126979045914429,-97.1428571428572,25.0,2024-09-10 09:30:00-04:00,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210294e-16,-0.0600000000000005,0,1,6.13,6.025097220165858,6.287354169751214
11.485,11.485,11.37,11.3801,61960.0,FOLD,11.749592,10.8388955,0.1160783518663444,28.95156253573242,-3.2304421768707416,0.1065668922901077,-0.0375964976922915,11.906509704388526,11.490000295611472,1.9611650485439456,7.783351312477663,11.815751666666667,11.596751666666666,11.706251666666668,11.698255,0.1068324092112605,-2.9780756827345254,-98.03883495145604,12.0,2024-08-27 10:00:00-04:00,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004,-0.1098999999999996,0,1,11.3801,11.147943296267313,11.728335055599034
10.855,10.885,10.77,10.772,234784.0,FOLD,11.16004,11.4687825,0.1140816635559092,31.852728361715137,-1.1743119266055055,0.6219069066994569,-0.0209623327081811,11.297732309245593,10.805967690754407,0.470588235294274,5.994700582935889,11.174916666666666,10.952516666666668,11.063716666666668,11.05185,0.1261349632233425,-2.2186552629700276,-99.52941176470571,12.0,2024-09-20 11:00:00-04:00,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210294e-16,-0.0830000000000001,0,1,10.772,10.543836672888181,11.114244990667729
11.0,11.02,10.63,10.67,111149.0,FOLD,11.098774,11.4101285,0.1513698039174751,30.53032077970785,-5.449712007089058,-0.8143878668857627,-0.0507878653022327,11.386309254192456,10.807440745807543,5.555555555555446,9.508931903143212,11.245508333333332,10.965558333333332,11.105533333333334,11.096875,0.1484766395766859,-2.8750313936053637,-94.44444444444456,12.0,2024-09-26 09:30:00-04:00,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210294e-16,-0.2100000000000008,0,1,10.67,10.36726039216505,11.124109411752425
10.69,10.705,10.5301,10.535,220953.0,FOLD,11.086073999999998,11.405552,0.1530505322090841,26.952341840631547,-6.728640991589197,0.9878991263978982,-0.0662475356472865,11.444620618360773,10.688629381639227,0.5976338577876584,5.824648043441439,11.223421666666669,10.934981666666667,11.079201666666666,11.066625,0.1939076608105975,-2.741640004204235,-99.40236614221232,12.0,2024-09-26 10:00:00-04:00,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210294e-16,-0.1349999999999998,0,1,10.535,10.228898935581832,10.994151596627253
33.28,33.3,33.11,33.14,1591698.0,CSX,33.5106,34.101749999999996,0.1693908951609619,31.779021223966012,-2.2418879056047136,1.2067103933320302,-0.0635922258284713,33.96669652617915,33.26430347382086,3.658536585365991,4.175177219752619,33.7645,33.4765,33.6205,33.615500000000004,0.1801600165936555,-2.6393203608127824,-96.341463414634,8.0,2024-08-22 12:00:00-04:00,-0.968077118866204,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004,-0.1400000000000005,0,1,33.14,32.801218209678076,33.64817268548288
33.14,33.17,32.98,33.05,940654.0,CSX,33.507,34.09565,0.1708629740780363,29.522297294187283,-2.0740740740740824,-0.409024827574075,-0.0786454119195745,34.01774468546541,33.15925531453458,7.368421052631587,6.056604926951767,33.743833333333335,33.44783333333333,33.59583333333333,33.588499999999996,0.2201978775175589,-2.4455276593529307,-92.6315789473684,8.0,2024-08-22 13:00:00-04:00,-0.968077118866204,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004,-0.0900000000000034,1,1,33.05,32.70827405184392,33.562588922234106
33.61,33.8,33.36,33.41,876897.0,CSX,34.0958,33.91625,0.2604842119588965,31.032420159522076,-4.104477611940318,0.2428823516905611,-0.1307663650441279,35.16868683369356,33.521313166306435,3.225806451612726,3.3044572532891867,34.629333333333335,34.099333333333334,34.364333333333335,34.345,0.42254243013358,-2.2127955284973795,-96.77419354838727,8.0,2024-09-06 11:00:00-04:00,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,-0.2000000000000028,0,1,33.41,32.8890315760822,34.191452635876686
33.4,33.47,33.38,33.41,412696.0,CSX,34.0902,33.91165,0.2483067682475464,31.032420159522076,-3.01886792452832,-0.5293677592693327,-0.1357494375391441,35.19675875442105,33.37624124557896,3.225806451612726,2.6555881394588865,34.564166666666665,34.04716666666666,34.30566666666667,34.286500000000004,0.4669528884159935,-1.877063022296076,-96.77419354838727,8.0,2024-09-06 12:00:00-04:00,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,0.0,0,1,33.41,32.91338646350491,34.15492030474264
33.55,33.59,33.46,33.55,610889.0,CSX,34.1748,33.8314,0.2256807662903125,33.54134838392659,-1.8718923661889455,0.128048453960428,-0.0748651787132134,34.45695515469626,33.565044845303746,9.473684210525969,6.42767460236639,34.26833333333333,33.77433333333333,34.02133333333334,34.011,0.2287701673595746,-2.0151228865231308,-90.52631578947404,8.0,2024-09-25 14:00:00-04:00,-0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,0.0,1,1,33.55,33.09863846741937,34.227042298870934
123.96,124.31,123.45,123.52,10231.0,IPAR,129.7566,129.04135,1.15381850113035,28.109014926090698,-3.73314628633778,0.9491331682225186,-0.2500875846311809,130.00972647897603,123.50227352102397,1.3232514177692456,1.705964758304041,127.61166666666664,125.99666666666664,126.80416666666665,126.756,1.66912646551783,-1.9387386557291617,-98.67674858223076,17.0,2024-08-14 15:00:00-04:00,0.299363122973358,-0.9541392564000488,-0.8660254037844384,-0.5000000000000004,-0.9100000000000108,0,1,123.52,121.21236299773929,126.98145550339105
124.55,124.56,123.52,124.0,2193.0,IPAR,127.6888,130.46135,1.077788294378956,29.711328380515223,-3.0719924958961986,-0.8977002379064235,-0.3245254873813947,130.0196144092537,125.03738559074633,9.81595092024548,7.4164016739401,128.51483333333334,126.65483333333331,127.58483333333334,127.5285,1.2779147282308467,-2.7611388475699674,-90.18404907975452,17.0,2024-08-20 10:00:00-04:00,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004,-1.3400000000000034,0,1,124.0,121.84442341124209,127.23336488313687
125.0,125.0,123.77,123.77,1052.0,IPAR,127.415,130.5467,1.0881439885206314,31.091316279810783,-3.221518492454457,0.3133583021223471,-0.3895879985580912,130.07213846281957,124.02886153718046,5.112474437627811,11.792774369461506,128.04216666666667,126.16916666666664,127.10566666666666,127.0505,1.5500678253403606,-2.116359004664646,-94.8875255623722,17.0,2024-08-20 12:00:00-04:00,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004,-0.75,0,1,123.77,121.59371202295873,127.0344319655619
121.78,121.78,120.36,120.39,3392.0,IPAR,125.111,128.7965,1.0995182396515852,27.549197318333995,-2.1855703607409795,-0.6653842359672487,-0.312483607156417,127.0649377747859,120.93806222521413,0.5128205128205328,5.928140789572814,125.04816666666666,123.16016666666668,124.10416666666669,124.0015,1.57151041994512,-2.298107574829906,-99.48717948717946,17.0,2024-09-06 10:00:00-04:00,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,-1.8700000000000043,0,1,120.39,118.19096352069683,123.68855471895476
28.83,28.89,28.74,28.76,8207.0,CWEN,28.7656,27.11075,0.1645295004691406,44.117845193612006,-1.0323468685478223,-0.926780090465442,-0.049057249695849,29.222690300524196,28.677309699475803,6.382978723404513,6.17021276595733,29.088666666666665,28.80366666666667,28.94616666666667,28.95,0.1398871725807094,-1.3582374744930603,-93.6170212765955,9.0,2024-08-21 09:30:00-04:00,-0.8978045395707417,-0.4403941515576342,-0.8660254037844384,-0.5000000000000004,0.0200000000000031,0,1,28.76,28.430940999061722,29.253588501407425
28.67,28.78,28.23,28.24,32862.0,CWEN,28.9408,27.84505,0.2094441996385594,29.612006200378787,-2.182196051264297,-0.7264053550019982,-0.0612788712692787,29.461114010388677,28.401885989611323,1.0204081632651028,9.214594928880608,29.144166666666667,28.74716666666667,28.945666666666664,28.9315,0.2716862548098915,-2.5452152538370716,-98.9795918367349,9.0,2024-08-29 09:30:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004,-0.4500000000000028,0,1,28.24,27.82111160072288,28.868332598915675
28.25,28.43,28.24,28.24,39208.0,CWEN,28.9226,27.85975,0.2080553282358052,29.612006200378787,-2.012491325468431,0.1931105836528512,-0.0743925317109003,29.475624670428076,28.29037532957193,1.0869565217389163,3.227707420253891,29.104333333333336,28.694333333333333,28.899333333333335,28.883000000000003,0.3040100413854001,-2.1150617166123773,-98.91304347826107,9.0,2024-08-29 10:00:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004,0.0,0,1,28.24,27.82388934352839,28.864165984707412
28.96,29.08,28.9,29.0,60939.0,CWEN,28.9028,28.624899999999997,0.224683645774492,43.837983303611054,-1.1588275391956369,-0.2408530888343527,-0.0960167242584086,29.797912352174585,28.985087647825416,9.615384615384729,7.056683573430999,29.623833333333337,29.186833333333333,29.405333333333335,29.3915,0.2084851376755658,-1.8778316975727705,-90.38461538461527,9.0,2024-09-19 14:00:00-04:00,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210294e-16,0.0500000000000007,0,1,29.0,28.550632708451015,29.674050937323475
184.04,184.52,183.11,183.16,9144.0,EGP,185.4514,184.9387,1.076484223541559,29.3406571979025,-2.011555745773588,1.051604218083913,-0.4380803586554261,188.507284403547,183.56771559645296,20.49335863377586,24.73009471792737,187.05016666666663,185.0831666666667,186.06666666666663,186.0375,1.2669726661783849,-2.2711618622992904,-79.50664136622414,11.0,2024-08-29 10:00:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004,-0.6899999999999977,0,1,183.16,181.00703155291689,186.38945267062468
183.13,183.4,182.86,183.11,12313.0,EGP,185.4478,184.91859999999997,1.0381639218600185,29.09547063111944,-1.770291293385539,0.3465660542432196,-0.442777899195141,188.40807590285868,183.18092409714131,19.54459203036062,24.37402093788965,186.8141666666667,184.85516666666663,185.83466666666664,185.7945,1.340736148932214,-2.0022582386086696,-80.45540796963938,11.0,2024-08-29 11:00:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004,-0.0499999999999829,0,1,183.11,181.03367215627998,186.22449176558007
181.67,182.13,181.27,181.81,10821.0,EGP,185.47780000000003,184.23875,1.2928803108787914,32.82998473708014,-2.3262060814440657,-0.7343366394972013,-0.4735391211918797,188.3331719982131,181.8518280017869,13.713405238829177,10.40824637267921,186.15683333333337,183.97483333333335,185.06583333333333,185.0925,1.6624296581875833,-1.9745196338584643,-86.28659476117082,11.0,2024-09-11 11:00:00-04:00,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210294e-16,0.039999999999992,1,1,181.81,179.22423937824243,185.6886409326364
112.35,112.5,112.16,112.27,1750.0,MTRN,112.3258,114.2434,0.8837696271173147,44.19465613400036,-1.0662671836447022,2.070175438596491,-0.253632844347569,115.17432001792876,111.96167998207126,4.330708661417289,3.4388537232505256,114.38266666666668,112.85866666666666,113.62066666666666,113.568,0.8240247824579687,-1.5751953431888726,-95.66929133858272,24.0,2024-08-20 12:00:00-04:00,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004,-0.0600000000000022,0,1,112.27,110.50246074576536,114.92130888135193
115.8,116.31,115.68,115.98,2190.0,MTRN,115.2606,114.4575,0.9993781808004716,45.59456765035347,-3.9900662251655574,0.3460356484326983,-0.5057907125540143,121.58568232995772,113.61231767004222,9.193245778611804,4.0935723075770785,118.50533333333333,116.81433333333334,117.65983333333334,117.59899999999998,2.045124883588532,-0.7916386979552811,-90.8067542213882,24.0,2024-08-27 12:00:00-04:00,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004,0.3500000000000085,0,1,115.98,113.98124363839906,118.97813454240142
37.74,37.75,37.28,37.34,4283.0,CENT,38.8934,38.94815,0.3438566652838236,29.85811505567608,-3.289303289303279,0.1575675675675676,-0.0740845937866492,39.27597624642291,37.3710237535771,3.5928143712576177,11.834944812285578,38.68116666666667,38.00516666666667,38.34316666666667,38.3235,0.4886100048526123,-2.012852766485347,-96.40718562874238,3.0,2024-09-10 11:00:00-04:00,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210294e-16,-0.3999999999999986,0,1,37.34,36.65228666943236,38.37156999585147
